login_attempts,access_hour,requests_per_min,ip_risk,device_change,geo_change,failed_logins,label
14,10,2,1,1,1,5,1
5,6,8,0,1,1,5,1
13,3,34,0,0,0,2,1
3,1,8,0,1,1,5,1
2,11,9,0,0,1,1,0
12,13,44,1,1,0,3,1
13,21,3,1,1,0,2,1
15,22,24,1,0,1,5,1
5,23,43,0,1,1,2,1
12,11,2,1,1,1,4,1
12,5,54,1,1,0,4,1
10,0,14,1,0,1,5,1
2,7,11,0,0,0,4,1
3,14,58,1,0,0,2,1
10,0,59,0,0,0,1,1
4,14,31,1,0,1,1,0
10,19,60,0,1,1,1,1
9,19,59,0,0,0,4,1
1,3,25,0,1,1,4,1
1,13,14,0,0,0,2,0
14,21,48,0,1,1,1,1
12,6,58,1,1,0,0,1
7,13,28,0,1,0,5,1
15,9,35,1,1,0,0,1
10,13,14,1,0,1,3,1
8,17,42,1,1,1,5,1
7,16,11,1,1,0,2,0
11,18,11,1,0,0,5,1
10,4,5,1,1,0,3,1
7,2,20,0,1,0,4,1
2,7,57,0,1,1,1,1
14,20,40,1,0,1,5,1
4,2,27,1,1,0,5,1
4,10,51,1,0,0,3,1
6,0,55,0,0,1,4,1
13,18,3,1,1,1,4,1
14,16,54,1,0,1,4,1
6,23,56,1,0,0,1,1
4,22,43,1,1,0,1,1
4,15,31,1,1,1,3,0
13,12,21,0,1,0,1,1
14,15,45,0,0,1,0,1
10,18,25,0,0,0,5,1
8,3,15,0,1,0,2,0
8,17,15,1,0,1,1,0
5,18,45,1,1,0,2,1
3,0,27,1,1,1,2,0
3,8,4,1,0,1,2,0
6,10,29,1,1,1,3,0
6,9,31,0,0,0,5,1
15,20,3,1,1,0,3,1
13,15,35,1,0,1,0,1
11,0,15,1,1,1,3,1
8,14,34,0,0,1,5,1
9,10,30,1,0,0,3,1
5,10,33,1,0,1,0,0
6,23,18,1,1,0,1,0
4,17,35,0,0,0,5,1
11,1,28,1,1,0,0,1
10,0,15,1,1,1,1,1
3,14,7,0,1,1,5,1
3,20,6,0,0,1,3,0
14,23,27,1,0,0,2,1
2,6,16,1,0,0,2,0
13,8,8,1,0,1,1,1
1,16,6,0,1,1,4,1
6,13,58,0,1,0,0,1
12,14,19,1,1,0,4,1
1,18,40,0,1,0,2,0
12,13,37,1,0,0,5,1
7,17,33,1,1,1,0,0
3,8,18,0,0,1,3,0
8,7,1,0,1,0,4,1
11,23,26,0,0,1,0,1
11,9,39,0,0,0,5,1
3,10,50,1,0,0,5,1
9,6,24,1,1,1,5,1
15,14,54,0,1,0,4,1
1,7,20,0,1,1,1,0
12,2,18,0,0,0,4,1
3,17,58,0,0,0,4,1
15,2,17,0,0,0,5,1
13,9,30,0,1,1,1,1
3,0,5,1,0,1,3,0
8,8,55,1,1,1,3,1
13,0,53,1,0,0,5,1
2,22,29,0,0,1,4,1
11,19,1,0,0,0,1,1
9,15,53,0,1,0,4,1
14,5,46,0,1,1,0,1
12,16,4,1,0,1,4,1
5,3,7,1,0,0,4,1
12,0,7,0,1,0,3,1
5,17,4,0,0,0,4,1
15,18,52,1,1,0,5,1
7,9,47,0,0,1,2,1
2,8,14,0,1,1,1,0
9,10,1,1,1,0,4,1
10,2,16,1,1,0,5,1
1,12,25,1,0,0,5,1
12,2,39,1,0,0,2,1
14,11,2,1,0,0,3,1
7,0,29,1,0,1,5,1
1,13,38,0,0,1,5,1
10,9,55,0,1,1,2,1
6,12,31,1,1,0,1,0
10,1,36,0,1,1,2,1
6,23,14,0,1,1,0,0
12,21,38,1,1,1,4,1
13,20,54,0,0,1,4,1
8,19,28,0,0,1,3,0
14,19,54,0,0,1,5,1
4,18,24,0,1,0,2,0
5,0,35,0,1,0,2,0
9,8,51,1,1,0,3,1
9,15,53,0,1,1,3,1
4,7,18,1,0,1,1,0
5,21,38,0,1,1,5,1
1,13,8,0,1,1,4,1
15,10,25,0,1,1,4,1
4,13,38,1,1,0,1,0
13,19,34,0,0,1,1,1
12,21,34,1,0,1,3,1
9,17,56,0,1,1,5,1
12,23,14,0,1,1,4,1
1,21,58,1,0,1,3,1
15,12,17,0,1,0,5,1
15,19,37,1,1,0,2,1
15,23,33,1,1,1,2,1
10,1,19,0,0,1,3,1
7,7,18,1,1,1,4,1
3,9,23,0,1,1,1,0
5,16,50,1,0,1,3,1
3,7,54,0,0,1,0,1
1,12,37,1,0,0,2,0
12,10,42,0,0,1,2,1
7,19,48,1,0,0,0,1
13,8,3,0,1,1,2,1
1,1,49,1,1,0,2,1
15,11,51,0,0,1,5,1
10,0,12,1,1,1,0,1
10,4,1,1,1,1,1,1
6,13,35,0,1,0,1,0
3,21,14,1,0,1,2,0
2,15,9,0,0,1,5,1
15,16,37,1,0,0,4,1
13,21,23,0,0,0,3,1
1,9,30,0,0,1,0,0
7,17,49,1,0,0,0,1
9,16,17,0,1,0,2,1
10,9,29,1,1,0,4,1
9,0,54,1,0,1,3,1
13,10,1,1,1,1,5,1
13,22,4,0,0,1,3,1
15,4,55,1,0,0,1,1
4,14,33,1,1,1,1,0
12,14,7,1,0,1,0,1
14,9,52,0,1,1,4,1
4,9,50,1,0,0,3,1
11,17,15,1,1,0,3,1
7,6,56,0,1,1,5,1
6,11,46,1,0,0,3,1
4,9,48,0,1,0,3,1
15,19,40,0,0,0,4,1
12,14,41,1,0,1,1,1
14,12,15,0,1,0,3,1
9,14,26,1,0,0,0,1
14,17,17,0,0,0,4,1
1,8,37,0,0,0,0,0
12,21,57,1,1,0,0,1
11,23,26,1,1,1,3,1
3,2,30,1,1,0,0,0
2,23,27,1,0,0,4,1
9,18,30,1,1,0,4,1
13,16,46,1,1,0,2,1
5,20,32,1,1,1,3,0
3,12,29,1,1,1,1,0
3,5,32,1,0,0,2,0
11,12,60,0,0,0,3,1
9,8,35,0,1,0,0,1
2,14,23,1,1,0,3,0
3,14,47,1,0,1,4,1
9,9,32,1,1,0,2,1
10,6,45,1,0,0,5,1
2,19,12,0,1,0,5,1
9,14,18,1,1,1,3,1
5,12,55,0,1,1,2,1
15,2,54,0,1,1,3,1
1,6,46,0,1,1,3,1
11,4,57,1,0,0,2,1
13,19,5,1,0,1,2,1
12,3,29,0,1,0,2,1
1,12,23,0,0,1,5,1
3,14,53,1,0,1,3,1
9,1,33,0,1,1,0,1
10,8,11,0,0,0,1,1
5,7,21,0,1,1,5,1
14,15,38,0,0,0,4,1
2,16,57,1,1,1,0,1
10,22,59,0,1,1,4,1
2,20,56,1,1,1,2,1
10,14,8,0,0,0,0,1
5,16,43,0,1,1,4,1
9,7,37,0,0,1,4,1
7,16,26,1,1,0,1,0
1,12,36,0,1,0,1,0
13,11,14,1,0,1,0,1
1,7,49,0,1,1,5,1
2,11,48,0,1,0,3,1
1,2,25,0,0,1,1,0
14,11,20,0,0,0,3,1
15,2,50,1,1,1,0,1
14,0,18,0,0,1,1,1
11,16,48,0,0,1,3,1
12,15,55,1,1,1,3,1
10,20,52,0,1,0,5,1
10,17,48,1,1,0,1,1
6,7,26,1,1,0,5,1
1,23,55,1,0,1,5,1
4,1,8,1,0,1,3,0
10,9,14,0,0,1,2,1
6,3,17,0,1,0,1,0
9,2,7,0,0,1,4,1
8,9,57,0,0,0,1,1
4,8,25,1,1,0,2,0
9,15,39,1,0,1,1,1
13,11,37,1,0,1,4,1
15,2,24,0,1,1,2,1
3,5,45,1,0,1,1,1
8,8,57,0,1,0,3,1
1,2,28,0,0,0,3,0
5,11,7,1,1,1,0,0
9,6,5,1,0,0,2,1
7,23,14,1,1,0,1,0
5,1,13,1,0,1,5,1
4,17,56,0,1,0,5,1
3,12,48,1,1,1,5,1
15,9,32,1,1,1,3,1
9,1,30,0,0,0,5,1
8,22,27,0,1,1,4,1
2,9,6,0,1,0,1,0
11,20,16,0,0,1,2,1
11,6,21,1,1,0,5,1
11,3,17,0,1,1,4,1
3,6,22,1,0,0,5,1
5,16,17,1,0,0,3,0
7,8,35,0,0,1,3,0
1,12,42,0,0,0,4,1
9,17,59,1,0,1,1,1
7,15,17,0,1,1,0,0
7,16,45,1,0,1,1,1
15,7,58,0,0,0,1,1
3,9,20,1,1,1,4,1
6,15,29,0,0,1,3,0
13,20,10,0,1,1,0,1
4,2,46,1,1,0,1,1
1,22,16,1,0,1,0,0
2,13,15,1,0,0,0,0
4,17,6,1,0,0,2,0
15,14,40,0,1,0,3,1
5,11,60,0,1,1,0,1
2,22,24,1,0,1,2,0
13,9,36,1,0,1,0,1
9,21,57,0,1,1,5,1
11,9,37,0,0,1,4,1
15,17,14,1,1,1,5,1
2,11,39,1,0,1,4,1
12,17,32,1,1,0,2,1
1,8,25,0,0,1,1,0
7,9,34,0,0,1,5,1
2,0,52,1,0,1,1,1
1,10,59,0,0,0,5,1
11,9,10,1,1,0,5,1
9,2,22,0,1,0,2,1
9,13,45,0,0,1,1,1
3,18,28,1,0,1,4,1
3,18,18,1,0,1,0,0
8,12,28,0,1,0,1,0
4,1,40,0,1,0,4,1
3,14,13,0,0,1,0,0
14,5,33,1,0,1,1,1
3,2,47,0,1,1,4,1
8,20,27,0,0,0,1,0
12,20,5,0,0,1,2,1
7,13,42,0,0,0,2,1
8,2,39,0,1,1,5,1
7,11,16,0,1,0,5,1
7,8,46,0,1,1,1,1
5,19,33,0,0,0,5,1
13,15,6,1,0,1,4,1
5,14,36,1,0,0,1,0
12,19,6,1,0,0,2,1
3,22,24,1,0,1,2,0
5,9,38,0,0,0,4,1
11,19,40,0,0,0,2,1
13,11,38,0,1,0,1,1
9,16,19,1,1,1,2,1
12,1,60,1,1,1,0,1
12,14,19,0,1,1,2,1
8,5,9,1,0,0,0,0
11,17,12,1,0,1,0,1
6,13,37,1,0,0,5,1
10,9,6,0,0,1,2,1
3,8,33,0,0,1,4,1
1,9,19,1,1,0,2,0
12,20,8,0,1,0,5,1
9,1,55,1,0,1,3,1
2,19,41,0,0,0,0,1
9,22,52,0,1,1,3,1
7,16,9,1,0,1,3,0
15,19,41,0,1,0,2,1
5,16,3,1,0,1,1,0
3,16,50,1,0,0,3,1
10,10,44,0,0,0,0,1
7,8,13,0,1,1,3,0
1,11,33,1,0,1,5,1
8,12,42,1,0,0,1,1
4,9,14,1,0,0,4,1
10,21,1,1,1,0,3,1
10,20,16,0,1,1,5,1
1,21,12,0,1,0,0,0
1,13,54,0,0,1,1,1
1,1,58,1,1,1,3,1
15,19,18,0,0,1,0,1
9,22,8,0,1,1,2,1
3,12,36,0,0,1,0,0
3,2,6,0,1,1,0,0
4,5,31,1,0,1,3,0
11,3,51,0,0,1,2,1
4,1,47,1,1,0,0,1
2,9,23,1,0,0,3,0
12,12,46,1,0,0,0,1
10,1,26,1,1,1,2,1
6,14,38,0,0,0,2,0
1,1,48,1,0,1,4,1
3,18,36,0,1,1,1,0
2,7,55,0,0,1,3,1
6,11,30,1,1,1,5,1
9,22,43,0,0,1,1,1
7,20,56,0,0,0,4,1
6,13,13,0,1,0,1,0
8,3,6,0,1,1,0,0
9,19,45,1,0,0,4,1
10,9,43,1,1,1,5,1
14,22,22,0,0,0,5,1
3,12,7,1,1,0,0,0
2,18,3,1,0,0,2,0
3,11,37,1,1,1,5,1
2,21,29,1,1,1,5,1
5,23,56,1,1,1,4,1
12,23,29,1,1,0,0,1
3,18,48,0,1,1,3,1
9,12,40,0,1,1,5,1
3,16,58,1,0,1,3,1
13,17,20,0,0,1,3,1
3,23,4,1,1,1,3,0
8,22,12,1,0,0,2,0
7,18,43,0,0,1,3,1
7,17,54,0,0,1,0,1
15,1,10,0,1,0,2,1
7,3,18,0,0,0,5,1
1,11,16,1,1,0,4,1
15,11,28,0,1,1,4,1
13,11,12,1,1,0,3,1
11,6,47,0,0,0,4,1
8,6,60,0,0,1,0,1
5,21,57,1,1,1,1,1
14,19,3,0,1,0,3,1
14,20,9,1,1,0,1,1
12,6,27,0,1,1,4,1
5,0,40,1,1,1,0,0
11,7,13,0,1,1,2,1
9,12,38,0,0,0,3,1
13,12,45,1,0,1,4,1
13,13,41,1,0,0,5,1
9,20,59,1,0,0,3,1
8,2,30,1,1,1,5,1
13,22,51,1,1,0,2,1
6,0,7,1,1,0,1,0
5,22,40,1,0,1,3,0
11,12,60,1,0,0,0,1
11,23,1,1,0,1,5,1
9,14,15,1,1,0,5,1
7,9,19,0,0,0,5,1
9,16,6,0,0,0,2,1
13,11,24,0,0,0,3,1
1,11,1,0,0,1,4,1
4,20,9,1,0,1,4,1
2,0,32,1,0,1,3,0
2,7,41,1,0,1,4,1
8,22,23,0,1,1,5,1
8,23,59,0,0,1,0,1
9,1,26,1,1,0,2,1
14,23,32,1,0,1,4,1
7,10,2,0,1,0,2,0
6,0,19,1,1,1,0,0
5,16,22,1,0,0,5,1
6,1,56,1,0,0,2,1
13,6,50,1,0,0,0,1
7,21,44,0,0,0,5,1
14,7,44,1,0,1,1,1
13,0,44,1,0,0,4,1
12,2,55,1,0,0,3,1
4,10,5,1,1,1,4,1
15,22,56,1,1,1,0,1
6,9,48,0,1,1,1,1
9,4,6,0,0,0,3,1
8,13,36,1,1,1,4,1
6,8,54,1,1,0,0,1
14,0,56,1,1,1,2,1
1,20,60,0,1,1,2,1
10,7,1,0,1,1,1,1
4,5,48,0,1,0,1,1
9,8,31,0,1,1,3,1
14,3,15,1,0,0,0,1
8,13,10,0,0,0,2,0
15,22,8,1,1,0,5,1
13,18,8,1,0,1,3,1
7,9,38,1,0,1,2,0
4,17,29,0,1,0,1,0
2,21,21,0,0,1,3,0
3,14,44,1,0,1,1,1
9,18,16,0,0,0,0,1
1,8,19,0,0,0,0,0
13,19,54,0,0,1,4,1
13,7,42,0,1,0,5,1
3,12,21,1,0,1,3,0
8,15,46,1,0,0,5,1
1,10,24,0,0,1,3,0
15,11,36,0,1,1,3,1
14,2,29,0,1,1,1,1
9,3,35,0,0,1,1,1
4,4,19,1,0,1,2,0
3,19,4,0,0,1,2,0
13,0,25,1,1,1,0,1
1,21,43,0,0,1,2,1
1,11,29,1,0,1,1,0
11,3,16,0,0,1,3,1
2,8,41,0,0,0,3,1
4,15,17,0,1,0,1,0
15,9,25,0,0,1,2,1
12,16,60,1,0,0,2,1
11,5,32,1,0,1,1,1
7,10,59,0,1,0,4,1
3,22,35,0,1,1,1,0
11,10,24,1,0,0,1,1
10,9,4,1,0,1,0,1
6,13,57,0,0,0,0,1
13,21,38,0,0,0,1,1
15,10,9,1,0,0,0,1
4,22,9,0,1,1,5,1
10,4,21,0,1,1,4,1
8,1,21,1,0,0,3,0
12,1,50,1,0,1,3,1
14,10,17,1,1,0,2,1
1,20,6,0,1,1,4,1
8,3,37,0,1,1,1,0
11,22,50,1,0,0,0,1
2,16,55,1,0,0,3,1
15,1,35,1,1,1,0,1
4,20,24,1,1,1,5,1
5,21,39,0,1,0,3,0
12,1,14,0,0,1,1,1
3,12,16,1,1,0,5,1
10,6,49,1,0,0,3,1
1,20,42,0,1,0,2,1
13,3,25,0,0,1,2,1
13,6,55,0,1,1,5,1
5,20,14,0,0,1,0,0
9,7,52,1,0,0,3,1
2,19,60,0,1,0,1,1
8,13,10,0,1,1,1,0
7,18,59,1,0,1,0,1
10,14,59,0,0,1,3,1
1,10,56,1,1,1,3,1
4,23,38,0,0,1,0,0
1,11,28,0,1,1,1,0
1,12,5,1,1,1,2,0
9,6,50,1,0,1,4,1
7,5,54,1,0,1,2,1
6,5,1,1,0,0,3,0
6,1,6,1,1,0,5,1
11,17,7,1,0,1,5,1
15,5,60,1,0,1,0,1
4,17,19,0,0,1,2,0
9,10,21,1,1,0,5,1
13,21,4,1,0,1,0,1
10,1,31,0,1,1,5,1
2,14,34,1,1,0,2,0
12,15,43,1,1,1,1,1
14,19,50,0,0,0,0,1
4,1,23,0,1,1,0,0
5,22,55,1,1,1,5,1
6,10,49,0,0,0,2,1
1,7,32,1,1,0,3,0
8,7,51,1,0,1,2,1
7,9,39,1,1,1,1,0
6,10,36,1,1,0,4,1
11,13,56,0,1,0,2,1
9,9,29,0,1,1,5,1
7,4,22,0,0,0,4,1
7,12,12,1,0,1,0,0
15,20,26,1,0,1,4,1
15,17,60,0,0,0,4,1
1,10,54,1,1,1,4,1
5,4,24,0,0,1,4,1
8,20,49,1,1,0,4,1
15,23,45,1,0,0,1,1
9,14,51,1,0,1,1,1
5,17,17,0,0,1,3,0
15,7,54,0,0,0,1,1
3,3,25,0,1,1,4,1
12,4,38,1,0,0,4,1
4,4,1,1,0,0,0,0
6,14,54,1,0,1,3,1
6,2,56,0,1,1,2,1
4,22,60,1,0,1,1,1
7,1,38,0,0,0,2,0
2,10,41,1,0,0,1,1
13,11,43,0,0,0,3,1
10,15,4,0,1,1,2,1
13,22,9,1,1,1,5,1
2,19,12,1,0,1,4,1
3,13,27,0,0,0,3,0
11,5,8,0,1,1,4,1
9,23,16,1,0,0,2,1
8,13,47,1,0,0,2,1
9,1,31,1,1,1,5,1
3,13,24,1,0,1,1,0
4,18,10,0,0,1,1,0
12,2,15,0,0,0,0,1
5,22,21,1,1,1,3,0
7,2,44,1,0,1,3,1
14,19,53,0,1,0,5,1
9,8,13,1,1,1,1,1
13,17,57,0,0,1,4,1
10,9,8,0,0,1,3,1
9,9,15,1,1,0,1,1
15,8,31,1,1,1,0,1
14,4,38,0,0,0,4,1
3,17,18,0,1,0,0,0
15,1,3,0,1,1,3,1
7,20,52,1,1,0,3,1
9,1,25,1,1,0,3,1
9,5,9,0,1,1,2,1
12,23,52,1,1,0,5,1
2,2,26,1,0,1,0,0
1,12,55,1,1,1,1,1
9,2,6,0,1,0,5,1
14,14,40,1,0,0,0,1
10,20,58,1,1,1,4,1
4,12,20,1,0,0,4,1
10,6,21,0,1,0,3,1
10,12,57,0,1,1,2,1
11,2,12,1,1,1,3,1
12,6,41,1,1,1,5,1
1,20,29,0,1,0,2,0
4,15,16,1,0,1,0,0
5,10,58,1,0,0,2,1
6,18,13,0,1,0,0,0
8,5,18,0,0,0,4,1
14,13,53,1,0,1,3,1
6,7,30,0,0,0,4,1
14,17,41,1,1,1,2,1
2,5,52,1,1,1,4,1
6,1,6,0,0,0,2,0
12,16,19,0,0,1,4,1
6,17,5,1,0,1,0,0
5,12,52,0,0,0,0,1
2,19,35,1,1,0,2,0
14,23,59,1,0,1,5,1
5,1,40,1,0,1,3,0
12,9,28,0,1,1,5,1
5,18,31,0,0,0,1,0
1,16,53,0,1,0,3,1
14,13,35,0,1,1,5,1
11,19,33,0,0,0,5,1
5,4,29,1,0,0,3,0
7,22,56,1,1,0,3,1
6,5,47,1,0,0,3,1
3,23,45,1,0,1,0,1
2,5,39,1,0,1,2,0
6,7,17,1,1,1,1,0
6,7,41,1,1,1,4,1
6,0,31,1,0,0,0,0
5,8,41,0,1,0,0,1
2,15,23,1,0,1,5,1
5,12,3,1,1,0,0,0
9,22,13,1,0,1,4,1
2,23,35,1,0,0,5,1
5,3,23,0,1,1,4,1
1,2,20,0,0,1,3,0
5,1,8,1,1,0,1,0
1,11,12,1,1,0,5,1
7,9,11,1,0,0,2,0
3,22,44,1,0,1,4,1
13,9,8,0,1,1,0,1
12,20,11,1,1,0,1,1
12,7,7,1,1,0,3,1
8,9,32,1,1,0,2,0
4,13,41,0,0,0,0,1
15,14,15,1,0,1,1,1
7,8,35,0,1,1,4,1
8,21,14,0,1,0,1,0
4,18,16,1,1,1,1,0
10,19,47,1,1,1,1,1
2,15,17,0,1,0,1,0
9,23,30,0,1,1,0,1
10,1,31,0,1,0,3,1
10,1,5,0,1,0,2,1
2,1,33,1,1,0,2,0
15,16,21,1,1,0,3,1
1,4,59,0,0,1,5,1
2,6,31,0,1,0,1,0
2,7,26,1,0,0,4,1
3,2,21,0,0,0,5,1
6,9,58,0,1,1,2,1
8,15,9,0,0,0,1,0
5,13,43,0,1,0,5,1
7,8,20,1,0,1,5,1
2,6,2,1,1,0,5,1
10,21,14,1,0,0,3,1
8,6,40,1,1,0,5,1
4,5,9,1,1,0,3,0
6,22,8,1,0,0,2,0
7,21,56,1,1,1,2,1
12,21,26,0,1,0,4,1
8,11,29,0,0,0,3,0
6,17,7,1,0,0,4,1
5,4,58,1,1,1,4,1
9,7,3,0,0,1,4,1
4,11,8,0,1,0,2,0
2,16,1,0,0,0,3,0
14,2,42,0,1,1,1,1
4,12,50,0,0,0,4,1
3,22,52,1,1,0,3,1
12,16,36,1,0,1,1,1
7,4,33,0,0,1,4,1
13,22,41,0,0,0,1,1
10,14,1,1,0,1,4,1
15,17,24,1,1,0,3,1
3,0,27,0,0,1,1,0
5,13,8,1,0,1,5,1
14,1,16,1,1,1,5,1
4,11,54,1,1,1,2,1
13,7,37,0,1,0,3,1
1,11,18,1,1,0,4,1
14,0,8,0,0,1,5,1
11,1,60,0,0,0,3,1
13,3,11,1,1,1,3,1
15,7,21,0,0,0,2,1
6,14,31,0,0,1,4,1
8,10,52,1,0,0,3,1
9,9,15,0,1,1,5,1
9,13,53,0,0,1,4,1
6,7,17,0,1,0,2,0
9,10,46,0,1,1,4,1
8,11,30,1,1,0,1,0
9,3,24,1,0,1,4,1
11,2,5,0,1,1,4,1
11,22,13,0,0,1,3,1
10,21,15,1,0,0,2,1
14,22,28,0,1,1,0,1
9,1,56,1,0,0,3,1
12,3,2,1,1,0,3,1
10,4,26,0,1,0,4,1
13,20,14,1,0,1,2,1
7,3,39,1,0,0,2,0
13,7,21,1,0,0,1,1
11,18,17,1,1,1,0,1
1,3,8,1,1,1,3,0
2,21,60,0,0,0,5,1
15,19,51,1,1,0,4,1
5,16,48,0,1,0,4,1
4,23,3,0,1,1,2,0
7,11,16,1,0,1,3,0
12,2,15,1,0,0,0,1
6,23,25,0,0,0,2,0
7,4,24,1,1,0,5,1
11,23,18,1,1,1,0,1
4,2,56,0,1,0,2,1
1,2,43,0,0,0,3,1
9,17,45,0,0,0,4,1
4,5,2,0,0,1,0,0
7,15,58,0,0,0,5,1
1,2,10,1,1,0,2,0
7,4,53,0,0,1,3,1
9,14,15,1,1,1,4,1
9,3,5,1,1,0,2,1
15,19,56,1,0,0,1,1
1,11,17,1,0,1,1,0
14,18,9,0,1,0,4,1
5,20,36,1,0,0,0,0
9,0,17,0,1,0,3,1
12,23,60,1,0,1,0,1
12,6,36,1,0,0,0,1
5,21,41,1,1,1,3,1
7,11,41,0,1,1,5,1
7,23,41,0,1,0,2,1
1,23,53,1,0,1,4,1
5,22,17,1,0,0,5,1
13,5,41,0,1,1,1,1
14,22,9,0,1,0,5,1
13,19,24,1,1,0,3,1
15,6,3,1,1,0,2,1
8,17,30,1,1,0,4,1
6,21,52,1,1,0,1,1
8,12,6,1,1,1,1,0
9,0,14,0,1,0,1,1
4,17,55,1,0,0,4,1
9,2,43,0,0,0,0,1
10,5,22,1,0,0,2,1
5,22,54,1,0,0,1,1
3,2,12,0,1,1,1,0
6,9,44,0,1,0,1,1
15,15,47,1,0,1,1,1
7,19,6,1,1,0,0,0
13,16,26,1,1,1,3,1
2,8,17,0,0,0,3,0
11,22,19,1,1,1,1,1
9,3,22,0,0,1,1,1
2,23,32,0,0,0,5,1
14,10,15,1,0,0,4,1
11,21,10,1,1,0,4,1
11,23,37,1,1,1,3,1
4,11,36,0,0,1,4,1
1,20,26,1,1,0,1,0
2,9,23,0,1,1,0,0
10,3,2,1,1,1,1,1
11,16,10,0,1,0,3,1
7,14,22,0,1,0,1,0
1,0,15,1,1,1,0,0
15,0,10,0,1,0,1,1
1,3,46,1,0,0,2,1
5,11,2,0,1,0,4,1
3,23,53,1,1,0,4,1
5,23,59,1,1,1,5,1
6,12,38,1,0,1,0,0
14,21,18,0,1,1,3,1
4,17,30,0,1,0,4,1
1,6,15,0,1,1,1,0
10,20,12,0,0,1,5,1
13,14,54,1,0,1,0,1
5,19,5,0,0,0,5,1
1,7,11,0,1,0,3,0
1,21,35,0,0,1,5,1
15,1,45,0,0,0,0,1
3,0,12,0,1,0,0,0
9,12,59,1,1,1,3,1
13,22,18,0,0,0,5,1
4,3,12,1,0,1,2,0
10,17,26,0,0,1,3,1
8,18,3,1,0,1,3,0
10,3,12,0,1,0,4,1
13,19,1,0,0,1,4,1
14,8,16,1,1,0,2,1
14,15,31,1,1,1,2,1
3,11,26,1,0,1,1,0
1,7,36,0,1,1,2,0
15,17,41,0,1,1,4,1
14,10,30,1,1,0,4,1
12,1,51,1,1,0,0,1
8,14,18,0,0,0,5,1
9,3,60,0,0,1,4,1
1,4,47,0,0,1,5,1
6,10,22,0,0,1,2,0
2,19,22,1,1,0,4,1
1,17,60,0,1,1,4,1
5,22,23,1,1,1,1,0
1,10,29,0,0,1,2,0
14,19,58,0,1,1,4,1
1,1,2,1,0,0,4,1
7,14,17,1,1,1,2,0
12,21,39,1,0,0,0,1
11,7,23,0,0,1,5,1
6,3,28,1,1,0,2,0
2,10,1,1,1,0,2,0
6,15,35,1,1,1,3,0
14,17,25,1,1,0,4,1
7,9,6,1,0,0,2,0
9,11,5,0,0,1,1,1
13,9,30,0,1,0,2,1
12,18,8,1,0,1,2,1
13,15,18,0,1,0,3,1
5,0,56,0,1,1,4,1
12,2,11,1,1,0,4,1
4,17,8,0,0,0,2,0
5,11,59,0,0,0,4,1
4,10,56,1,0,1,3,1
13,17,36,0,1,0,1,1
7,4,39,0,1,0,2,0
12,4,12,1,1,1,3,1
14,0,37,1,1,0,5,1
4,5,16,1,0,0,1,0
8,21,25,1,0,1,1,0
8,0,3,1,0,1,5,1
1,12,18,1,1,0,0,0
11,5,45,1,0,0,0,1
11,4,19,0,1,1,4,1
2,14,16,1,0,0,0,0
1,23,15,1,0,1,2,0
6,2,58,0,1,1,5,1
3,18,25,0,0,0,0,0
8,17,14,0,0,1,4,1
10,1,15,1,1,1,0,1
15,23,29,1,1,0,1,1
4,17,24,1,1,0,0,0
10,18,31,0,0,0,1,1
4,21,5,1,1,0,1,0
1,21,56,0,0,1,2,1
3,11,35,0,1,1,1,0
10,21,28,0,0,1,0,1
13,15,36,0,0,1,4,1
1,0,57,0,1,0,0,1
10,16,51,1,0,0,3,1
1,3,23,0,0,1,1,0
2,18,40,0,0,0,5,1
10,3,6,0,0,1,1,1
8,13,42,1,1,0,4,1
13,5,42,1,0,1,3,1
8,9,9,1,1,1,1,0
4,12,15,0,1,0,5,1
7,21,28,0,0,1,3,0
4,7,17,1,0,1,4,1
5,12,32,0,0,0,4,1
2,21,54,0,0,1,0,1
12,18,7,1,1,1,1,1
5,19,42,1,1,0,0,1
3,6,7,1,1,1,3,0
10,0,9,1,0,1,4,1
5,7,33,0,0,1,3,0
4,1,27,1,0,0,3,0
10,1,52,1,0,0,4,1
10,19,1,0,0,0,0,1
12,21,48,1,1,0,3,1
7,18,56,0,0,0,4,1
6,15,56,1,0,1,2,1
2,12,39,1,1,0,5,1
6,4,22,0,1,1,2,0
4,14,58,1,0,0,1,1
12,22,57,1,0,0,3,1
2,6,30,1,0,1,4,1
2,16,20,1,0,1,5,1
3,12,53,1,1,1,4,1
2,10,27,0,0,1,0,0
15,20,34,1,1,0,1,1
7,15,41,0,0,1,5,1
12,21,11,0,1,1,0,1
5,14,8,0,0,0,0,0
7,5,49,0,1,0,5,1
13,15,9,1,1,1,4,1
3,6,27,0,0,1,4,1
8,8,41,0,1,0,3,1
15,18,56,1,0,1,3,1
9,12,26,1,0,1,4,1
1,13,19,0,0,0,5,1
11,17,3,1,0,1,2,1
10,8,45,0,0,0,5,1
6,18,43,0,0,0,4,1
15,9,11,0,1,0,3,1
15,6,30,0,1,1,4,1
4,14,27,0,1,0,0,0
2,16,3,1,0,1,5,1
11,14,58,1,0,0,3,1
11,22,14,1,1,1,1,1
11,13,2,0,1,1,4,1
9,10,31,0,0,1,2,1
9,2,14,1,1,0,2,1
12,15,59,0,0,0,4,1
7,20,4,0,0,0,3,0
4,10,43,1,0,0,1,1
3,9,19,0,1,1,4,1
